Step,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,loss(train),loss(validate)
2060,0.2851059138774872,0.11461111903190613,0.03385920822620392,0.05417812615633011,0.034741636365652084,0.0309034064412117,0.00933688785880804,-0.0014385201502591372,0.07832805067300797,0.07838393747806549
2080,0.286300927400589,0.11541448533535004,0.034260138869285583,0.05468413233757019,0.034914568066596985,0.031180644407868385,0.009569903835654259,-0.0014478202210739255,0.07734711468219757,0.07880425453186035
2100,0.2873348295688629,0.11608042567968369,0.034557048231363297,0.055182017385959625,0.03507711738348007,0.03144829720258713,0.009798746556043625,-0.0014645492192357779,0.0760713517665863,0.07573559135198593
2120,0.2883232831954956,0.11674472689628601,0.034878794103860855,0.05575345829129219,0.0352482832968235,0.03171367570757866,0.01005169004201889,-0.0014683472691103816,0.07505635172128677,0.07483042776584625
2140,0.28964754939079285,0.11740649491548538,0.03514418751001358,0.05621698871254921,0.0354049950838089,0.032007910311222076,0.010287384502589703,-0.001476696110330522,0.07396794110536575,0.07840868085622787
2160,0.2907131016254425,0.11800123006105423,0.0354560948908329,0.056703757494688034,0.03554985299706459,0.032273855060338974,0.010536172427237034,-0.0014878956135362387,0.07150038331747055,0.0748881995677948
2180,0.29175347089767456,0.11867460608482361,0.03577299043536186,0.0572393424808979,0.03572797030210495,0.032543666660785675,0.010765361599624157,-0.001504555344581604,0.07754497975111008,0.07503274828195572
2200,0.2928978502750397,0.11932849884033203,0.036059483885765076,0.057764459401369095,0.03587189316749573,0.03287046030163765,0.0109766386449337,-0.001505694235675037,0.07213067263364792,0.0748550295829773
2220,0.2940431535243988,0.12000937759876251,0.036372311413288116,0.05823304131627083,0.03601418808102608,0.033147864043712616,0.01122318860143423,-0.00151088647544384,0.07014251500368118,0.0759897232055664
2240,0.2951394319534302,0.12070450186729431,0.03670831397175789,0.05875730141997337,0.036160580813884735,0.03342150151729584,0.01145212072879076,-0.0015168037498369813,0.07341020554304123,0.07511983811855316
2260,0.29660969972610474,0.1213715672492981,0.037024565041065216,0.05922991409897804,0.03630523011088371,0.03370380401611328,0.011730695143342018,-0.0015227919211611152,0.07849957793951035,0.07609488070011139
2280,0.2977936863899231,0.12200663238763809,0.037348873913288116,0.05973600223660469,0.03646499291062355,0.03399655222892761,0.011974329128861427,-0.0015324536943808198,0.07298221439123154,0.07254407554864883
2300,0.2988679111003876,0.122663713991642,0.03762481361627579,0.06022796779870987,0.036628734320402145,0.0342772975564003,0.01223239116370678,-0.0015425605233758688,0.07403858751058578,0.07626146823167801
2320,0.3000386953353882,0.12328780442476273,0.037977539002895355,0.06079857796430588,0.03677558898925781,0.03454851731657982,0.012460841797292233,-0.001541329431347549,0.07373721897602081,0.07465869933366776
2340,0.301382839679718,0.12397602945566177,0.03830399736762047,0.06125346198678017,0.03692073002457619,0.03482483699917793,0.012683975510299206,-0.0015485526528209448,0.07614972442388535,0.07361187785863876
2360,0.3028413653373718,0.12470299750566483,0.038632337003946304,0.06177513673901558,0.037074461579322815,0.03511945158243179,0.012914597988128662,-0.0015536033315584064,0.07787245512008667,0.0752878338098526
2380,0.3043736219406128,0.12537433207035065,0.03901991248130798,0.062272265553474426,0.03724401816725731,0.03538716956973076,0.013160202652215958,-0.0015597972087562084,0.07482616603374481,0.07529852539300919
2400,0.3055742681026459,0.1259830743074417,0.03937115520238876,0.062798872590065,0.037410009652376175,0.03570781275629997,0.013420291244983673,-0.001568072708323598,0.07432717829942703,0.07553625106811523
2420,0.30671021342277527,0.12666048109531403,0.03972167149186134,0.0632200688123703,0.03756139799952507,0.036005958914756775,0.01364846806973219,-0.0015751308528706431,0.07311960309743881,0.07280046492815018
2440,0.3076917827129364,0.127279594540596,0.040041908621788025,0.06368330866098404,0.03772555664181709,0.03629104420542717,0.01391120906919241,-0.0015788383316248655,0.06838658452033997,0.0727381557226181
2460,0.3085719048976898,0.1279236376285553,0.04038538038730621,0.06420206278562546,0.03786296397447586,0.03656018152832985,0.014121214859187603,-0.001581497141160071,0.07284308224916458,0.07228177040815353
2480,0.3097417652606964,0.12857775390148163,0.04069417715072632,0.06461934745311737,0.03798934444785118,0.036816272884607315,0.014354050159454346,-0.0015883712330833077,0.07213568687438965,0.07411424070596695
2500,0.31091564893722534,0.12916414439678192,0.04101208597421646,0.06513150781393051,0.03811994940042496,0.03708908334374428,0.014582808129489422,-0.0015916713746264577,0.07069137692451477,0.07447215169668198
2520,0.3118530511856079,0.12984691560268402,0.04132728651165962,0.06565184146165848,0.038270387798547745,0.03737509623169899,0.014819586649537086,-0.0016049605328589678,0.06821293383836746,0.0728013813495636
2540,0.3129025399684906,0.1304469108581543,0.041654519736766815,0.06612028181552887,0.03840594366192818,0.037664059549570084,0.015054723247885704,-0.0016069697448983788,0.07190471142530441,0.07265357673168182
2560,0.31379905343055725,0.13111862540245056,0.042007483541965485,0.06658683717250824,0.03856430947780609,0.037917327135801315,0.015293750911951065,-0.001608921098522842,0.07204029709100723,0.07516679167747498
2580,0.31498080492019653,0.13179928064346313,0.04236728325486183,0.06696683168411255,0.03870806097984314,0.038175154477357864,0.015501230023801327,-0.0016145980916917324,0.06977812200784683,0.0732225850224495
2600,0.31632375717163086,0.13242754340171814,0.04266045615077019,0.06741730123758316,0.03884283825755119,0.03845198079943657,0.01571754738688469,-0.0016100237844511867,0.06909287720918655,0.07438229024410248
2620,0.3173445165157318,0.13303802907466888,0.042979687452316284,0.06794741004705429,0.03899916633963585,0.0387326180934906,0.015965834259986877,-0.0016145644476637244,0.07003138959407806,0.07027454674243927
2640,0.3182789087295532,0.13366635143756866,0.04331641644239426,0.06841757893562317,0.039125956594944,0.039008378982543945,0.01620635949075222,-0.0016216482035815716,0.07037274539470673,0.07144907116889954
2660,0.31925901770591736,0.1343301385641098,0.043641235679388046,0.06887340545654297,0.03929358348250389,0.03929780796170235,0.016445821151137352,-0.0016264667501673102,0.07031766325235367,0.06934116035699844
2680,0.32021087408065796,0.13487787544727325,0.04392459616065025,0.06931217759847641,0.03938734531402588,0.03955211117863655,0.016673676669597626,-0.0016317992703989148,0.07030884176492691,0.07173793017864227
2700,0.321256548166275,0.135563924908638,0.044281966984272,0.0696798712015152,0.03952014446258545,0.03981978818774223,0.016890719532966614,-0.0016348869539797306,0.06704387813806534,0.0709938257932663
2720,0.3223932087421417,0.13619361817836761,0.044630397111177444,0.07019226253032684,0.039695560932159424,0.04010036215186119,0.01712026260793209,-0.0016369424993172288,0.06961828470230103,0.07118160277605057
2740,0.32328903675079346,0.13674643635749817,0.04494248703122139,0.07063547521829605,0.039831019937992096,0.04038460925221443,0.017352646216750145,-0.0016365154879167676,0.06886254251003265,0.07088315486907959
2760,0.32430800795555115,0.13736742734909058,0.0451987087726593,0.07103841006755829,0.039977286010980606,0.04065687954425812,0.017574969679117203,-0.001635027234442532,0.06670160591602325,0.07180124521255493
2780,0.3250260055065155,0.13797171413898468,0.04556320980191231,0.0715293362736702,0.04010064899921417,0.04089418426156044,0.017815828323364258,-0.0016308175399899483,0.06836222857236862,0.07102791219949722
2800,0.3262169063091278,0.13865067064762115,0.04590899124741554,0.07197054475545883,0.040248025208711624,0.041169844567775726,0.018039951100945473,-0.0016295710811391473,0.0695909708738327,0.0687444731593132
2820,0.32747164368629456,0.13926051557064056,0.04619045555591583,0.07234915345907211,0.04038979858160019,0.041420988738536835,0.018246302381157875,-0.0016328253550454974,0.06926712393760681,0.07045809924602509
2840,0.3281504511833191,0.13980892300605774,0.04657180234789848,0.07286287099123001,0.04053856432437897,0.041712433099746704,0.018494706600904465,-0.0016309136990457773,0.06863381713628769,0.06773906946182251
2860,0.32908371090888977,0.140359565615654,0.04682087153196335,0.07327305525541306,0.04066820815205574,0.04198639467358589,0.01871350035071373,-0.0016349789220839739,0.06718078255653381,0.0685090497136116
