Step,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,loss(train),loss(validate)
800,0.1673995852470398,0.05689174309372902,0.013718274421989918,0.013776431791484356,0.02256733551621437,0.011466293595731258,-0.002336507895961404,-0.0017297695158049464,0.10526106506586075,0.11761549860239029
820,0.16983143985271454,0.05811600014567375,0.014078830368816853,0.014519496820867062,0.02273680828511715,0.011822943575680256,-0.002271033590659499,-0.001736143254674971,0.10645980387926102,0.12287189066410065
840,0.17243459820747375,0.0593673437833786,0.014461451210081577,0.015193864703178406,0.02294125221669674,0.012159484438598156,-0.0022517386823892593,-0.001737445592880249,0.10909880697727203,0.11681482195854187
860,0.1749137043952942,0.06062241271138191,0.014832966960966587,0.015914306044578552,0.023144958540797234,0.012504152953624725,-0.0022065523080527782,-0.0017418457427993417,0.10800980031490326,0.11706045269966125
880,0.17730319499969482,0.061816710978746414,0.01518956758081913,0.016597241163253784,0.02334791049361229,0.012856298126280308,-0.0021508035715669394,-0.0017429741565138102,0.10550490021705627,0.1103527694940567
900,0.17965367436408997,0.06296665966510773,0.015566027723252773,0.017324579879641533,0.02353677526116371,0.013204441405832767,-0.0021002411376684904,-0.0017447342397645116,0.11296942830085754,0.11904575675725937
920,0.18214356899261475,0.06417220085859299,0.015914803370833397,0.018014417961239815,0.02376486174762249,0.013559426181018353,-0.0020108052995055914,-0.0017413408495485783,0.10718443244695663,0.10653334856033325
940,0.18457143008708954,0.06533342599868774,0.01630586013197899,0.01874510571360588,0.02397550456225872,0.013919241726398468,-0.001933448831550777,-0.0017290337709710002,0.10190378129482269,0.10438545048236847
960,0.1865188330411911,0.06646372377872467,0.01662152260541916,0.019407443702220917,0.02414609119296074,0.014234020374715328,-0.0018299848306924105,-0.0017316422890871763,0.10139623284339905,0.10316649824380875
980,0.1887432038784027,0.06753882020711899,0.016969949007034302,0.020121339708566666,0.024323202669620514,0.014557469636201859,-0.0017513050697743893,-0.0017279806779697537,0.10374892503023148,0.10245589911937714
1000,0.19072455167770386,0.06865721940994263,0.017306802794337273,0.020817287266254425,0.02451005019247532,0.014867691323161125,-0.0016412073746323586,-0.0017262075562030077,0.09994138032197952,0.10310245305299759
1020,0.19271932542324066,0.06971313059329987,0.017657103016972542,0.021478042006492615,0.024704789742827415,0.015180805698037148,-0.0015179780311882496,-0.001722465269267559,0.10256795585155487,0.10006853938102722
1040,0.19481125473976135,0.07083505392074585,0.018017861992120743,0.022174717858433723,0.024904992431402206,0.01550256460905075,-0.001412486075423658,-0.0017168790800496936,0.10036640614271164,0.10093435645103455
1060,0.19669388234615326,0.07185573130846024,0.01837197132408619,0.022863345220685005,0.025118842720985413,0.01584455370903015,-0.0012725172564387321,-0.001723035704344511,0.09658784419298172,0.10525142401456833
1080,0.1989005208015442,0.07292472571134567,0.018751099705696106,0.02355305291712284,0.02532314509153366,0.016147442162036896,-0.0011638267897069454,-0.0017156560206785798,0.09673286229372025,0.09870629757642746
1100,0.20069637894630432,0.07396787405014038,0.019085031002759933,0.024208085611462593,0.025526536628603935,0.016436072066426277,-0.0009981875773519278,-0.0017093789065256715,0.0974164605140686,0.09845338016748428
1120,0.20279395580291748,0.07501507550477982,0.019451912492513657,0.024909138679504395,0.025732461363077164,0.016749558970332146,-0.0008919571409933269,-0.001702815992757678,0.09595222771167755,0.10421036183834076
1140,0.20473593473434448,0.07607286423444748,0.01978730782866478,0.0255496334284544,0.025909654796123505,0.017044685781002045,-0.000767481280490756,-0.0016952847363427281,0.09162633866071701,0.09543965756893158
1160,0.20649242401123047,0.07699914276599884,0.020125050097703934,0.026248924434185028,0.026095274835824966,0.017336277291178703,-0.0006249836878851056,-0.0016852134140208364,0.09383305162191391,0.09470517933368683
1180,0.20863299071788788,0.0780997946858406,0.020457429811358452,0.026916030794382095,0.02627633698284626,0.017607172951102257,-0.00047616419033147395,-0.00167760846670717,0.09341777116060257,0.09752391278743744
1200,0.2104032337665558,0.07901320606470108,0.02080530673265457,0.027569349855184555,0.02646884322166443,0.01797023043036461,-0.00029105396242812276,-0.0016749044880270958,0.09512217342853546,0.09359429776668549
1220,0.21216227114200592,0.07996606081724167,0.02110319584608078,0.028232712298631668,0.026637954637408257,0.01824761927127838,-9.865088941296563e-05,-0.0016813615802675486,0.09172702580690384,0.09894872456789017
1240,0.2139597088098526,0.08088286966085434,0.021403677761554718,0.028893200680613518,0.026829436421394348,0.018538247793912888,5.1161190640414134e-05,-0.0016778287244960666,0.09492769092321396,0.09377557039260864
1260,0.21568576991558075,0.08183647692203522,0.021781325340270996,0.029541015625,0.02706567756831646,0.018838360905647278,0.00023995658557396382,-0.0016678939573466778,0.09083142876625061,0.09337104856967926
1280,0.2173442244529724,0.08277750015258789,0.022098887711763382,0.030191322788596153,0.027220305055379868,0.019128533080220222,0.00043518387246876955,-0.0016558667412027717,0.0914672464132309,0.09323287755250931
1300,0.2191433310508728,0.08368762582540512,0.022396976128220558,0.030824901536107063,0.027454130351543427,0.01944921724498272,0.0005902357515878975,-0.001648342120461166,0.09219719469547272,0.0938657596707344
1320,0.2209089994430542,0.0846332311630249,0.022755539044737816,0.031507596373558044,0.027648432180285454,0.01972910575568676,0.0008019107044674456,-0.0016506743850186467,0.09239964187145233,0.0934952050447464
1340,0.2227938175201416,0.08548195660114288,0.023057477548718452,0.03206278383731842,0.02783028781414032,0.020050102844834328,0.0009801972191780806,-0.0016472897259518504,0.09229359030723572,0.09548142552375793
1360,0.22495800256729126,0.08641570061445236,0.02339252457022667,0.03261841461062431,0.028035998344421387,0.02033715508878231,0.0011789090931415558,-0.0016379031585529447,0.08986221998929977,0.09782454371452332
1380,0.22674152255058289,0.08730057626962662,0.023741094395518303,0.03321138769388199,0.02824528142809868,0.020643142983317375,0.0013804920017719269,-0.0016327466582879424,0.08908019214868546,0.08849065005779266
